SCD	speaker	tmin	tmax	text	string	conv
3245-1	A:	6093.781704	6098.24370	I don't think so [lah] #Anand# is because of how the house is [lah]	[lah]	3245
3245-2	B:	6119.012000	6123.18700	okay like that who want to buy [lah] who want to spend so much money on renovation [lah]	[lah]	3245
3245-1	A:	6123.381707	6131.16871	no but unless a person who is vi~ understands the concept of the house my house the hall is huge [lah]	[lah]	3245
3245-2	B:	6161.735000	6162.98500	H_D_B [lah]	[lah]	3245
3245-2	B:	6180.417000	6182.25800	[oh] sell back cannot [lah]	[lah]	3245
3245-2	B:	6185.595000	6188.06000	[oh] must sell to other people [lah]	[lah]	3245
3245-2	B:	6204.114000	6206.21500	she's a damn O_C_D [lah]	[lah]	3245
3245-2	B:	6206.252000	6207.66500	don't say [lah]	[lah]	3245
3245-1	A:	6216.244718	6218.60672	how she survive in India [lah]	[lah]	3245
3245-2	B:	6233.579000	6235.27900	she wiping everything [lah]	[lah]	3245
3245-2	B:	6428.347000	6429.53500	say I can [lah]	[lah]	3245
3245-2	B:	6512.890000	6516.78100	he likes to call himself like that [lah] but he's not [lah]	[lah]	3245
3245-2	B:	6522.858000	6526.67100	that means civil Service Club I think #Punitha# take by herself [lah]	[lah]	3245
3245-1	A:	6525.850754	6529.21775	ya [lah] that's what Eunice told me [lah]	[lah]	3245
3245-2	B:	6582.337000	6584.92400	degree I don't know where she is going to take [lah]	[lah]	3245
3245-2	B:	6597.227000	6599.42700	her drive is crazy [lah]	[lah]	3245
3245-2	B:	6616.739000	6618.50300	they urine already [lah]	[lah]	3245
3245-2	B:	6629.592000	6631.59200	where you seeing [lah]	[lah]	3245
3245-1	A:	6637.511767	6638.68677	ya [lah]	[lah]	3245
3245-1	A:	6671.786771	6673.34977	I need something sweet [lah]	[lah]	3245
3245-2	B:	6694.924000	6699.37400	very easy [lah] that girl that girl dinosaur dinosaur cut the damn cake cook [lah]	[lah]	3245
3245-2	B:	6710.196000	6713.37100	that's a good question normal #Keling# food [lah]	[lah]	3245
3245-2	B:	6745.589000	6749.36400	I don't know as long the food nice already can already [lah]	[lah]	3245
3245-1	A:	6762.137781	6764.94978	#Briyani# If I ask #Thano# to do the #Briyani# rice [lah]	[lah]	3245
3245-2	B:	6778.857000	6780.97000	send them back home faster [lah]	[lah]	3245
3245-2	B:	6809.741000	6811.88100	give money little bit [lah]	[lah]	3245
3245-1	A:	6847.988791	6849.33679	for yourself [lah]	[lah]	3245
3245-1	A:	6859.284792	6863.47179	please don't support #Sekar# and his stupid business [lah] please [lah]	[lah]	3245
3245-2	B:	6897.367000	6899.03000	help people [lah]	[lah]	3245
3245-2	B:	6904.792000	6906.76700	<tamil>நல்லா இருக்கான்:nallaa irukkaan</tamil> [lah] <tamil>நல்லவன்:nallavan</tamil> [lah]	[lah]	3245
3245-2	B:	6944.104000	6945.41700	buy [lah]	[lah]	3245
3245-2	B:	6951.017000	6953.02900	paying monthly [lah]	[lah]	3245
3245-2	B:	6963.879000	6965.62900	what then good [lah]	[lah]	3245
3245-2	B:	6989.768000	6993.83000	that's why you chain all <malay> you go and do the spectacle all everything [lah]	[lah]	3245
3245-1	A:	6998.738808	7001.55181	but he looks better now minus the fringe [lah]	[lah]	3245
3245-2	B:	7013.215000	7014.58100	body only [lah]	[lah]	3245
3245-1	A:	7055.027815	7059.52881	#Niru# (uh) K_S cannot K_S actually okay looking [lah]	[lah]	3245
3245-2	B:	7083.118000	7085.16800	he thin time [ah] okay [lah]	[lah]	3245
3245-2	B:	7148.915000	7150.11000	ya [lah]	[lah]	3245
3245-2	B:	7219.206000	7220.34400	look [lah]	[lah]	3245
3245-2	B:	7222.294000	7226.43400	who who in the right world in the mind would have R_O_M like that [lah]	[lah]	3245
3245-1	A:	7341.193848	7342.38085	Prawn #sambal# [lah]	[lah]	3245
3245-2	B:	7347.728000	7349.09100	try [lah]	[lah]	3245
3245-2	B:	7474.628000	7476.49000	ya [lah] ya [lah] better [lah]	[lah]	3245
3245-1	A:	7508.694867	7511.07287	(ppo) let the Singtel there explain later [lah]	[lah]	3245
3245-2	B:	7514.277000	7515.71500	ya [lah] sure [lah]	[lah]	3245
3245-1	A:	7555.806873	7558.81887	but there can there's nothing we can do about it [lah]	[lah]	3245
3245-2	B:	7570.717000	7573.09800	what would Jack Uncle do at home [lah]	[lah]	3245
3245-2	B:	7587.453000	7591.20300	also the other (ppo) Mio only channel only cannot watch [lah]	[lah]	3245
3245-2	B:	7605.998000	7609.96000	I hope this the same story the Singtel fella t~ tells me [lah]	[lah]	3245
3245-2	B:	7671.219000	7673.53100	if not ya if not #lan lan# [lah]	[lah]	3245
3245-1	A:	7704.052890	7706.55289	what kind of things you are talking [lah]	[lah]	3245
3245-1	A:	7762.033897	7764.24190	how come you can't find it [lah]	[lah]	3245
3245-1	A:	7788.105900	7789.56890	ya [lah]	[lah]	3245
3245-1	A:	7804.344901	7807.61690	why they send you their service agreement letter now [lah]	[lah]	3245
3245-2	B:	7808.993000	7811.33000	these people are ou~ out of their minds [lah]	[lah]	3245
3245-2	B:	7880.476000	7882.63200	what the heck is happening [lah]	[lah]	3245
3245-2	B:	7896.108000	7898.02000	I'm just a chicken fella [lah]	[lah]	3245
3245-2	B:	7898.420000	7899.82000	I don't eat my mutton [lah]	[lah]	3245
3245-1	A:	7901.218913	7904.71891	really right I think #kishan# birthday also I don't want to cook mutton [lah]	[lah]	3245
3245-2	B:	7943.792000	7949.60900	what are I'm what can I do for a child's birthday [lah] want me to do what decoration I can do [lah]	[lah]	3245
3245-1	A:	7949.507918	7951.43292	you just do the decoration [lah]	[lah]	3245
3245-1	A:	8001.485924	8003.18592	who will buy this kind of thing [lah]	[lah]	3245
3245-2	B:	8080.999000	8082.71100	late already [lah]	[lah]	3245
3246-1	A:	  81.299000	  83.04900	that is my times [lah]	[lah]	3246
3246-1	A:	 138.011000	 141.18600	but my times we always do this one this thing [lah]	[lah]	3246
3246-1	A:	 216.621000	 219.30900	okay just get married last this this year [lah]	[lah]	3246
3246-2	B:	 243.803000	 245.20400	smart boy [lah]	[lah]	3246
3246-2	B:	 249.317000	 250.76700	okay [lah] that's good [lah]	[lah]	3246
3246-2	B:	 259.239000	 260.69200	the free [lah]	[lah]	3246
3246-1	A:	 293.485000	 297.67200	I saw him a lot at his room got a lot of computer editing movies [lah]	[lah]	3246
3246-2	B:	 300.918000	 301.70500	edit [lah]	[lah]	3246
3246-2	B:	 303.693000	 305.09300	okay [lah] that's good [lah]	[lah]	3246
3246-2	B:	 306.168000	 307.63000	ya [lah] photographer [lah]	[lah]	3246
3246-2	B:	 309.158000	 310.02100	okay [lah]	[lah]	3246
3246-2	B:	 331.080000	 332.13900	ya [lah]	[lah]	3246
3246-2	B:	 340.954000	 341.79200	ya [lah]	[lah]	3246
3246-2	B:	 353.382000	 354.39700	ya [lah]	[lah]	3246
3246-2	B:	 376.483000	 377.54600	solve it [lah]	[lah]	3246
3246-2	B:	 384.046000	 385.00800	ya [lah]	[lah]	3246
3246-2	B:	 437.797000	 438.88400	ya [lah]	[lah]	3246
3246-2	B:	 505.860000	 507.97300	but it's a good thing it's a boy [lah]	[lah]	3246
3246-1	A:	 528.057000	 531.94500	wisdom [ah] just talk what happen talk nicely [lah]	[lah]	3246
3246-2	B:	 700.145000	 701.16700	ya [lah]	[lah]	3246
3246-2	B:	 765.569000	 767.57900	I met him in the smoking point [lah]	[lah]	3246
3246-2	B:	 902.133000	 906.54700	like maybe one week then after she come to my place stay another week then I go back that kind of stuff [lah]	[lah]	3246
3246-2	B:	1018.075000	1019.57600	I cover your butt [lah]	[lah]	3246
3246-2	B:	1049.303000	1050.20300	so okay [lah]	[lah]	3246
3246-2	B:	1076.595000	1077.95700	I never sign on [lah]	[lah]	3246
3246-2	B:	1122.330000	1123.60800	ya [lah]	[lah]	3246
3246-2	B:	1184.258000	1186.52100	ya [lah] a lot obstacles [lah] ya [lah]	[lah]	3246
3246-1	A:	1263.718000	1265.62200	so from there I know him [lah]	[lah]	3246
3246-1	A:	1333.413000	1339.70100	football so we made we also (ppo) like lame same like the same Football Club [lah]	[lah]	3246
3246-2	B:	1345.049000	1347.51100	(ppl) Manchester-United can [lah]	[lah]	3246
3246-1	A:	1374.051000	1374.90100	ya [lah]	[lah]	3246
3246-2	B:	1424.624000	1425.53700	ya [lah]	[lah]	3246
3246-1	A:	1428.925000	1433.80900	six seven men [ah] I got three ladies four men including myself eight person [lah]	[lah]	3246
3246-1	A:	1480.417000	1482.23000	for National Service [lah]	[lah]	3246
3246-2	B:	1624.283000	1627.12100	spoiled [lah] spoiled spoiled [lah]	[lah]	3246
3246-2	B:	1738.920000	1739.84500	ya [lah]	[lah]	3246
3246-1	A:	1763.669000	1768.23100	what's going on right just with my son [lah] so i say son just go [lah] okay come let's go [lah]	[lah]	3246
3246-2	B:	1770.520000	1771.40800	ya [lah]	[lah]	3246
3246-2	B:	1775.132000	1776.43200	you all go [lah]	[lah]	3246
3246-1	A:	1775.419000	1778.40100	we should (uh_ which my that time is fiancee [lah]	[lah]	3246
3246-2	B:	1827.793000	1830.56600	now ticketing good money [lah]	[lah]	3246
3246-1	A:	1878.368000	1879.68100	my thinking [lah]	[lah]	3246
3246-1	A:	1896.781000	1898.10600	private company [lah]	[lah]	3246
3246-1	A:	1927.581000	1929.08100	change job a lot time [lah]	[lah]	3246
3246-2	B:	1955.359000	1956.83400	okay that's good [lah]	[lah]	3246
3246-2	B:	1958.409000	1963.65900	I mean once you get once you pay your house already there's nothing need to worry [lah]	[lah]	3246
3246-1	A:	1964.319000	1966.06900	my retirement fifty five [lah]	[lah]	3246
3246-1	A:	1991.856000	1994.36900	do (uh) but I got a lot paper works [lah]	[lah]	3246
3246-1	A:	1994.369000	1997.29400	[ah] tenders [lah] this one this one this one [lah]	[lah]	3246
3246-1	A:	1999.119000	2005.10800	until my my my boss said Suhaimi you don't become official manager I say I don't want supervisor enough senior supervisor now I actually actually the senior supervisor [lah]	[lah]	3246
3246-1	A:	2018.583000	2021.20800	mostly all the printers know me [lah]	[lah]	3246
3246-2	B:	2021.523000	2022.87300	kay [ah] let's go [lah]	[lah]	3246
3246-2	B:	2157.138000	2159.30100	(uh) then after that start using handphone [lah]	[lah]	3246
3246-1	A:	2158.242000	2162.57900	after that that start [lah] [ah] once the handphone start ringing only [ah] [ah] start [lah]	[lah]	3246
3246-2	B:	2162.570000	2163.49500	ya [lah]	[lah]	3246
3246-2	B:	2169.125000	2171.70100	[ah] I mean nowadays is all phone [lah]	[lah]	3246
3246-1	A:	2170.447000	2174.53500	then my myself say you also same also what then you also I do also [lah]	[lah]	3246
3246-2	B:	2186.580000	2187.61800	that's good [lah]	[lah]	3246
3246-2	B:	2323.161000	2325.89800	flip an angle antenna ya [lah] ya [lah]	[lah]	3246
3246-2	B:	2339.686000	2341.87400	I never never touch anything right ya [lah]	[lah]	3246
3246-2	B:	2392.511000	2397.48600	after that she start working so once she start working she will have money then we start saving that money [lah]	[lah]	3246
3246-2	B:	2446.826000	2448.85100	for all the bad stuff [lah]	[lah]	3246
3246-2	B:	2510.486000	2514.76100	serious relationship I can tell you ten months [ah] with this girl [lah]	[lah]	3246
3246-2	B:	2518.817000	2520.89200	okay [lah] cannot [lah]	[lah]	3246
3246-2	B:	2524.242000	2526.98800	it's ups and down ya [lah] got ups and down [lah]	[lah]	3246
3246-2	B:	2532.620000	2535.10700	ya [lah] I understand [lah]	[lah]	3246
3246-1	A:	2560.411000	2563.82700	my late my late father [lah] now my c~ late late father [lah]	[lah]	3246
3246-2	B:	2622.664000	2623.48900	ya [lah]	[lah]	3246
3246-2	B:	2627.775000	2628.66300	ya [lah]	[lah]	3246
3246-2	B:	2651.580000	2652.49200	ya [lah]	[lah]	3246
3246-2	B:	2686.982000	2687.88200	ya [lah]	[lah]	3246
3246-2	B:	2721.300000	2722.31200	ya [lah]	[lah]	3246
3246-2	B:	2738.219000	2739.28100	ya [lah]	[lah]	3246
3246-2	B:	2747.743000	2748.86800	ya [lah]	[lah]	3246
3246-1	A:	2749.743000	2751.10500	if not like that [lah]	[lah]	3246
3246-2	B:	2755.568000	2756.78000	true [lah]	[lah]	3246
3246-1	A:	2778.942000	2780.53000	of course [lah] I'm older [lah]	[lah]	3246
3246-2	B:	2785.305000	2786.71700	of course will have a lot [lah]	[lah]	3246
3246-2	B:	2802.229000	2804.56700	ya [lah] true [lah] cannot one [lah]	[lah]	3246
3246-2	B:	2810.254000	2811.46600	got a lot of fight [lah]	[lah]	3246
3246-2	B:	2813.229000	2814.57900	last last time also got the fight [lah]	[lah]	3246
3246-2	B:	2814.579000	2815.91600	just recently [lah]	[lah]	3246
3246-1	A:	2818.679000	2819.59200	ya [lah]	[lah]	3246
3246-2	B:	2873.065000	2874.21500	then we see [lah]	[lah]	3246
3246-2	B:	2880.552000	2883.12700	then we go police station talk talk talk then #zhao# [lah]	[lah]	3246
3246-1	A:	2907.473000	2908.72300	the old Clarke-Quay [lah]	[lah]	3246
3246-2	B:	3050.978000	3052.02800	ya [lah]	[lah]	3246
3246-2	B:	3052.578000	3056.74300	alcohol is bad [lah] that's all [lah] alcohol creates a lot of shit [lah]	[lah]	3246
3246-2	B:	3059.368000	3062.30300	but overuse of alcohol is bad [lah]	[lah]	3246
3246-1	A:	3212.293000	3214.74800	then s~ after that start already [lah]	[lah]	3246
3246-2	B:	3248.777000	3249.87700	ya [lah]	[lah]	3246
3246-2	B:	3265.301000	3266.51400	respect [lah]	[lah]	3246
3246-2	B:	3293.614000	3294.58900	ya [lah]	[lah]	3246
3246-1	A:	3334.975000	3336.06200	still young [lah]	[lah]	3246
3246-2	B:	3376.238000	3378.45000	ya [lah] limit [ah] must know the limit [lah]	[lah]	3246
3246-1	A:	3394.274000	3395.33600	[ah] start [lah]	[lah]	3246
3246-1	A:	3416.974000	3418.07400	first drink [lah]	[lah]	3246
3246-1	A:	3441.823000	3443.53100	[ah] then start [lah]	[lah]	3246
3246-1	A:	3536.445000	3537.53200	I say up to you [lah]	[lah]	3246
3246-1	A:	3556.833000	3559.43300	totally I stop not say cause bec~ because of my health [lah]	[lah]	3246
3246-1	A:	3611.043000	3612.82600	older than older than him one year [lah]	[lah]	3246
3246-1	A:	3670.045000	3671.44500	same like me last time [lah]	[lah]	3246
3246-1	A:	3697.282000	3705.91900	why no X-ray [ah] why my already X-ray cause my one son never smoke never smoke at all promise young age until until until now [lah]	[lah]	3246
3246-1	A:	3744.118000	3745.56800	but you cannot win me [lah]	[lah]	3246
3246-1	A:	3839.974000	3845.43300	ask her want to go or not want to go or not we just go there [lah] just enjoy ourselves [lah] family gathering [lah]	[lah]	3246
3246-1	A:	3886.289000	3887.51400	I say where go [lah]	[lah]	3246
3246-1	A:	3915.984000	3917.43800	will go also [lah]	[lah]	3246
3246-2	B:	3917.111000	3917.96100	ya [lah]	[lah]	3246
3246-2	B:	3925.505000	3926.88900	ya [lah] true [lah]	[lah]	3246
3246-2	B:	3938.890000	3940.11500	no point [lah]	[lah]	3246
3246-1	A:	3973.846000	3977.48300	don't like I not critique some some some countries [lah]	[lah]	3246
3246-2	B:	4014.031000	4014.86000	ya [lah]	[lah]	3246
3246-2	B:	4018.807000	4021.14400	unne~ unnecessary f~ ya [lah]	[lah]	3246
3246-2	B:	4062.151000	4065.25100	some will be good some will be bad it's not honest [lah]	[lah]	3246
3246-1	A:	4064.620000	4065.33200	ya [lah]	[lah]	3246
3246-2	B:	4066.964000	4067.93400	playful [lah]	[lah]	3246
3246-2	B:	4090.139000	4091.25200	ya [lah]	[lah]	3246
3246-1	A:	4104.827000	4106.64000	got the good and got the bad [lah]	[lah]	3246
3246-1	A:	4121.824000	4122.88700	until now [lah]	[lah]	3246
3246-1	A:	4148.331000	4150.90600	still ma still mummy son [lah]	[lah]	3246
3246-1	A:	4176.413000	4177.75000	because I love my family [lah]	[lah]	3246
3246-2	B:	4195.715000	4196.72800	ya [lah]	[lah]	3246
3246-1	A:	4257.129000	4258.95400	of course I got some savings [lah]	[lah]	3246
3246-1	A:	4271.654000	4273.29200	younger generation [lah]	[lah]	3246
3246-2	B:	4283.134000	4284.17200	ya [lah]	[lah]	3246
3246-2	B:	4343.108000	4344.17100	Kill [lah]	[lah]	3246
3246-2	B:	4369.217000	4370.58000	ya [lah]	[lah]	3246
3246-2	B:	4437.308000	4445.30600	I am plan to go for holiday [ah] I'm flying off this Monday I told you I I plan to go to U_K and all that stuff [lah]	[lah]	3246
3246-1	A:	4478.704000	4481.35400	my my I my furthest is Malaysia only [lah]	[lah]	3246
3246-2	B:	4496.956000	4503.77800	Times-Square ya [lah] is quite quite hectic [lah] but nice place [lah] but a lot of people like Orchard-Road [lah]	[lah]	3246
3246-2	B:	4504.028000	4505.42800	something like Orchard-Road [lah]	[lah]	3246
3246-2	B:	4512.916000	4514.01600	place [lah]	[lah]	3246
3246-2	B:	4518.082000	4520.93100	can [lah] I can't remember cause I was a child [lah]	[lah]	3246
3246-1	A:	4558.228000	4560.69100	but sometimes you know [lah]	[lah]	3246
3246-2	B:	4560.401000	4561.43800	ya [lah]	[lah]	3246
3246-1	A:	4605.079000	4606.79200	from this one from army [lah]	[lah]	3246
3246-1	A:	4613.342000	4615.67900	my cousin stay at #Johor-Bahru# [lah]	[lah]	3246
3246-2	B:	4644.708000	4646.52100	ya [lah] like same like India [lah]	[lah]	3246
3246-2	B:	4650.676000	4651.76400	[oh] then no one [lah]	[lah]	3246
3246-1	A:	4664.455000	4666.23000	only like no laws like that [lah]	[lah]	3246
3246-1	A:	4670.117000	4671.61700	mostly I go Malaysia [lah]	[lah]	3246
3246-1	A:	4706.355000	4708.38000	but actually no no alcohol [lah]	[lah]	3246
3246-1	A:	4719.143000	4721.33100	then meet a lot of friends down there [lah]	[lah]	3246
3246-1	A:	4721.593000	4723.44300	the cousin [lah] sibling [lah]	[lah]	3246
3246-1	A:	4782.701000	4783.62600	WhatsApp [lah]	[lah]	3246
3246-1	A:	4803.243000	4804.64300	all all Malaysia [lah]	[lah]	3246
3246-2	B:	4827.633000	4828.59600	no [lah]	[lah]	3246
3246-1	A:	4835.265000	4837.31800	okay this time we try to go Indonesia [lah]	[lah]	3246
3246-1	A:	4842.381000	4844.68800	ya he not going together [lah]	[lah]	3246
3246-1	A:	4847.437000	4849.85200	together four person or five person we go there [lah]	[lah]	3246
3246-1	A:	4858.311000	4860.37400	be after Christmas or before Christmas [lah]	[lah]	3246
3246-1	A:	4860.594000	4862.36100	[ah] probably after Christmas [lah]	[lah]	3246
3246-2	B:	4864.970000	4865.84500	ya [lah]	[lah]	3246
3246-1	A:	4866.582000	4868.45700	just relax ourselves [lah]	[lah]	3246
3246-1	A:	4868.832000	4870.04400	pampered ourselves [lah]	[lah]	3246
3246-1	A:	4927.126000	4928.40100	[ah] that one [lah]	[lah]	3246
3246-2	B:	5002.976000	5004.62600	stupid stuff [lah]	[lah]	3246
3246-2	B:	5011.739000	5014.45200	child when I was in primary school Saint-Stephen [lah]	[lah]	3246
3246-2	B:	5087.616000	5089.21600	more <unk> [lah]	[lah]	3246
3246-1	A:	5128.772000	5129.80900	we go there [lah]	[lah]	3246
3246-1	A:	5283.571000	5287.48300	because my my my points not so good but still passed [lah]	[lah]	3246
3246-2	B:	5318.360000	5320.49100	ya [lah] that's good [lah]	[lah]	3246
3246-2	B:	5371.151000	5372.48900	(uh) the sleeve [lah]	[lah]	3246
3246-1	A:	5399.205000	5404.50500	only drugs we never touch some of my friends become drug addict [lah]	[lah]	3246
3246-2	B:	5435.925000	5436.66200	ya [lah]	[lah]	3246
3246-1	A:	5485.366000	5486.49100	they come my house [lah]	[lah]	3246
3246-1	A:	5488.321000	5489.33300	advise him [lah]	[lah]	3246
3246-1	A:	5608.869000	5611.13100	what some prison warden beat people this one [lah]	[lah]	3246
3246-1	A:	5686.830000	5690.93000	if you see that thing wrong with with your friends you come [lah]	[lah]	3246
3246-2	B:	5730.133000	5731.37100	ya [lah]	[lah]	3246
3246-1	A:	5744.292000	5747.22900	I see not say I'm proud of myself [lah]	[lah]	3246
3246-1	A:	5803.903000	5805.06600	[eh] come [lah]	[lah]	3246
3246-1	A:	5884.269000	5888.70900	I see the Facebook [ah] all all it's old already I don't know where she get [lah]	[lah]	3246
3246-1	A:	5902.014000	5906.56400	okay but I got this this this [lah] [ah] or what [lah]	[lah]	3246
3246-1	A:	5925.151000	5928.57800	then my w~ I tell [lah] I tell my wife and my my my son [lah]	[lah]	3246
3246-1	A:	5928.578000	5931.87800	how this one is scam how we play along okay we play along [lah]	[lah]	3246
3246-1	A:	5996.329000	6001.30600	to bring out this money [ah] what tax they said for currency F_T tax [lah] this one [lah]	[lah]	3246
3246-1	A:	6019.176000	6022.10100	the person for but through Western-Union that means transfer money [lah]	[lah]	3246
3246-1	A:	6115.980000	6119.58000	I'm a police po~ police officer actually from C_I_D I pretend [lah]	[lah]	3246
3246-2	B:	6130.375000	6132.82500	scam [ah] a lot of scammers [lah]	[lah]	3246
3246-1	A:	6153.518000	6155.64300	!wah! very good [ah] that means you never check [lah]	[lah]	3246
3246-2	B:	6224.336000	6225.22400	ya [lah]	[lah]	3246
3246-2	B:	6227.461000	6230.29900	[oh] you need money you can use the gold [lah] true [lah]	[lah]	3246
3246-1	A:	6265.475000	6267.36300	I hope I pay for you [lah]	[lah]	3246
3246-2	B:	6291.597000	6292.42200	ya [lah]	[lah]	3246
3246-2	B:	6316.209000	6316.97200	ya [lah]	[lah]	3246
3246-2	B:	6318.722000	6319.49700	ya [lah]	[lah]	3246
3246-2	B:	6337.922000	6340.08400	no point [lah] dis~ disturbing [lah]	[lah]	3246
3246-2	B:	6340.897000	6343.23800	but people mostly want peace [lah]	[lah]	3246
3246-2	B:	6345.325000	6346.12500	ya [lah]	[lah]	3246
3246-2	B:	6382.763000	6384.20100	#Hari Raya# ya [lah]	[lah]	3246
3246-2	B:	6425.244000	6427.99100	Jerusalem Jesus Christ and all those stuff [lah]	[lah]	3246
3246-1	A:	6441.409000	6442.49600	got one [lah]	[lah]	3246
3246-2	B:	6465.164000	6467.55000	can I never heard it before [lah] but can [lah]	[lah]	3246
3246-2	B:	6488.533000	6489.95800	just think I'm wrong [lah]	[lah]	3246
3246-1	A:	6515.234000	6517.89700	I also headache also [ah] what is this [lah]	[lah]	3246
3246-2	B:	6570.201000	6575.84100	I never never go into that kind of thing never offend a football [lah]	[lah]	3246
3246-1	A:	6576.113000	6577.62600	but see have [lah]	[lah]	3246
3246-1	A:	6613.088000	6616.17500	see Jose Morinho take over [ah] but still okay [lah]	[lah]	3246
3246-1	A:	6645.563000	6646.81300	but you see [lah]	[lah]	3246
3246-1	A:	6647.938000	6648.76300	see [lah]	[lah]	3246
3246-1	A:	6684.225000	6685.53700	cause maybe the age [lah]	[lah]	3246
3246-1	A:	6743.655000	6745.69200	whatever you tired you must work also [lah]	[lah]	3246
3246-1	A:	6767.082000	6768.72000	okay [lah] stay Singapore [lah]	[lah]	3246
3246-1	A:	6806.424000	6808.78700	Sunday also I off maybe Friday we also going [lah]	[lah]	3246
3246-1	A:	6846.958000	6848.86700	family right also okay [lah]	[lah]	3246
3246-1	A:	6885.956000	6886.99400	divert [ah] ya [lah]	[lah]	3246
3246-1	A:	6896.185000	6897.76000	your phone have then WhatsApp me [lah]	[lah]	3246
3246-1	A:	6932.676000	6935.03800	it is like enjoy ourselves [lah]	[lah]	3246
3246-1	A:	7110.243000	7111.13100	that's all [lah]	[lah]	3246
3246-2	B:	7120.711000	7122.19800	can meet [lah]	[lah]	3246
3246-1	A:	7199.373000	7201.31100	but I still go Orchard-Road [lah]	[lah]	3246
3246-2	B:	7221.163000	7222.65100	ya [lah] ya [lah]	[lah]	3246
3246-1	A:	7284.041000	7287.80400	I from #Paya Labar# there I go find #Old Chang Kee# okay [lah]	[lah]	3246
3246-1	A:	7301.066000	7304.66600	I just take M_R_T [lah] I mean it's okay [lah] my wife understand one [lah]	[lah]	3246
3246-1	A:	7317.554000	7320.54200	until I married until until now [lah]	[lah]	3246
3246-2	B:	7353.400000	7354.40000	ya [lah]	[lah]	3246
3246-2	B:	7356.062000	7358.63700	for freedom [ah] freedom is the most important thing [lah]	[lah]	3246
3246-1	A:	7359.405000	7362.28000	because that time I never think [lah] get married early [lah]	[lah]	3246
3246-1	A:	7363.305000	7366.06800	before somebody take my wife I take first [lah]	[lah]	3246
3246-2	B:	7382.187000	7383.22500	like her [lah]	[lah]	3246
3246-1	A:	7386.106000	7387.46800	like her also [lah]	[lah]	3246
3246-2	B:	7402.079000	7403.31500	friend [lah] that's good [lah]	[lah]	3246
3246-2	B:	7409.103000	7410.16500	that's good [lah]	[lah]	3246
3246-2	B:	7440.371000	7441.28400	ya [lah]	[lah]	3246
3246-1	A:	7481.465000	7484.16500	you want to do something wrong also [eh] this one cannot [lah]	[lah]	3246
3246-2	B:	7549.641000	7550.54100	ya [lah]	[lah]	3246
3246-1	A:	7563.826000	7569.31300	but not like big big case [lah] just a small offence nothing one you go you go also nothing one [lah]	[lah]	3246
3246-1	A:	7569.850000	7571.16300	but lucky [lah]	[lah]	3246
3246-1	A:	7607.249000	7609.78700	[ah] only got one okay one enough already [lah]	[lah]	3246
3246-1	A:	7709.892000	7712.00500	god say one only one only [lah]	[lah]	3246
3246-2	B:	7766.477000	7768.71400	Amanda one candies [lah]	[lah]	3246
3246-1	A:	7788.355000	7791.00500	I rent I give her one maid [lah]	[lah]	3246
3246-1	A:	7791.005000	7792.76700	last time the maid Indonesian [lah]	[lah]	3246
3246-1	A:	7818.869000	7821.49300	my my my mother wake him up for breakfast [lah]	[lah]	3246
3246-2	B:	7835.071000	7836.85900	ya [lah]	[lah]	3246
3246-2	B:	7837.509000	7839.90900	sad [lah] but just cannot [lah]	[lah]	3246
3246-2	B:	7865.047000	7866.03400	ya [lah]	[lah]	3246
3246-2	B:	7885.422000	7887.97200	I mean it's life [lah] have to accept it [lah]	[lah]	3246
3246-2	B:	7918.623000	7920.64800	just go [lah] ya [lah]	[lah]	3246
3246-2	B:	7935.023000	7936.13600	ya [lah]	[lah]	3246
3246-2	B:	7942.073000	7943.08600	ya [lah]	[lah]	3246
3246-2	B:	8053.702000	8056.10200	ya so that's what telling [lah]	[lah]	3246
3246-1	A:	8076.732000	8079.84400	(uh) ya [lah] once awhile only what once awhile okay [lah]	[lah]	3246
3246-1	A:	8079.844000	8081.29400	not everyday [lah]	[lah]	3246
3247-1	A:	 224.122000	 225.98400	everything is there [lah]	[lah]	3247
3247-1	A:	 265.372000	 267.93500	all the secondary school against each other [lah]	[lah]	3247
3247-1	A:	 752.402000	 755.43100	that's my my first work experience [lah]	[lah]	3247
3247-1	A:	 802.445000	 804.44500	it's it's okay [lah]	[lah]	3247
3247-1	A:	 811.338000	 816.56300	bonuses yeah (uh) if lets say I were to there's commission [lah]	[lah]	3247
3247-1	A:	 826.327000	 828.63900	then I will get more commission [lah]	[lah]	3247
3247-1	A:	 862.583000	 863.75800	it's good [lah]	[lah]	3247
3247-1	A:	1341.576000	1343.34800	he reached already [lah]	[lah]	3247
3247-1	A:	1396.361000	1401.70400	less than one hour [ah] probably like thirty or forty minutes not far [lah]	[lah]	3247
3247-1	A:	1545.136000	1547.37300	I mean depends what song [lah]	[lah]	3247
3247-1	A:	1664.857000	1667.67900	because like poly my school [lah]	[lah]	3247
3247-2	B:	1733.283000	1735.03800	I think we reaching soon [lah]	[lah]	3247
3247-1	A:	1956.116000	1957.72800	they don't mind [lah]	[lah]	3247
3247-2	B:	1956.707000	1957.91900	I really don't mind [lah]	[lah]	3247
3247-1	A:	1988.529000	1991.42900	I think I just get one plate enough [lah]	[lah]	3247
3247-2	B:	2073.964000	2075.35200	of course [lah]	[lah]	3247
3247-2	B:	2096.172000	2097.62200	cause I don't want [lah]	[lah]	3247
